"X","name","mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","NEG","maxint","X200STD_amide23_24DDA100.700_neg01","X200STD_amide23_24DDA100.700_neg02","X200STD_amide23_24DDA100.700_neg03","X200STD_amide23_24DDA100.700_neg04","num.ms1.spec","num.spec","isolation.warning","rt.extended","nhits.reverse_zhulib","hits.reverse_zhulib","nhits.forward_zhulib","hits.forward_zhulib"
3128,"M311T1200",311.295481678543,311.29502867518,311.295934681906,1200.175,1198.56,1201.79,2,2,823,2754.41962962966,1440.46928571432,1343.61642857146,348.329999999994,0,0,FALSE,FALSE,"0","","0",""
3129,"M311T60",311.2958762884,311.295611742221,311.29614083458,59.512,57.959,61.065,2,2,3805,16425.1073333333,12343.0716,12792.9345882353,12294.5382857143,2,83,TRUE,FALSE,"0","","0",""
3130,"M312T774",311.855492748204,311.85542132746,311.855564168949,774.1675,773.963,774.372,2,2,413,2590.7661,4293.03860869566,3849.5002,3788.0946,0,0,FALSE,FALSE,"0","","0",""
3131,"M312T840",311.960682500407,311.959693989619,311.961643428611,840.2205,839.589,840.589,4,4,1515,4845.76358823532,6092.93999999999,6443.68399999998,7713.79875000002,1,20,FALSE,FALSE,"0","","0",""
3132,"M312T506",311.984605720474,311.982499180738,311.984980809088,505.8605,505.699,506.908,4,4,214,1352.325,750.377142857143,1265.80955172414,804.640533333331,4,75,FALSE,FALSE,"0","","0",""
3133,"M312T577",311.993498144322,311.993226073062,311.993770215582,577.2065,575.875,578.538,2,2,207,1778.172,1763.7545,1101.56781818182,1628.88857142857,2,11,FALSE,FALSE,"0","","0",""
3134,"M312T272",311.997079155865,311.997021546696,311.999316886606,272.113,272.112,272.513,3,3,312,616.2921875,1516.644,1208.67143478261,1809.44817647059,2,14,TRUE,FALSE,"0","","0",""
3135,"M312T99",312.019726705429,312.019429960495,312.020023450364,99.188,99.153,99.223,2,2,424,5829.21228571429,6576.96621052632,6312.683,8732.87124561403,2,27,TRUE,FALSE,"0","","0",""
3136,"M312T369",312.047473176374,312.045985504594,312.047608876075,369.0015,368.667,369.411,4,4,454,2078.31669879518,2168.57249999999,1747.2079375,1974.77933333333,3,7,FALSE,FALSE,"0","","0",""
3137,"M312T861",312.044040176767,312.043789177192,312.044291176343,861.1475,859.878,862.417,2,2,1515,6125.58804444444,6963.762,1276.85148888889,1167.86384,0,0,FALSE,FALSE,"0","","0",""
3138,"M312T857",312.100487106752,312.100140079141,312.101254247715,857.1995,855.977,857.738,4,4,496,4102.14696551724,4135.893,4335.87975757575,4091.58812903225,0,0,FALSE,FALSE,"0","","0",""
3139,"M312T319",312.119604621455,312.11890633271,312.12070434466,318.5995,318.18,319.114,4,4,609,6514.509875,3646.412,3777.60600000001,3828.60736363637,1,14,TRUE,FALSE,"0","","0",""
3140,"M312T12",312.172088725191,312.170978791535,312.172471974719,12.109,10.658,27.375,7,4,3001,38647.2675348837,34699.551755102,37561.0142195122,32867.1518181818,0,0,FALSE,FALSE,"0","","0",""
3141,"M312T96",312.171376514613,312.171171509889,312.171872207281,96.045,95.893,97.332,4,4,3220,65089.9067586207,93942.42575,89357.13825,56754.29175,0,0,FALSE,FALSE,"0","","0",""
3142,"M312T1255",312.171621430342,312.171412421464,312.172428046456,1254.56,1234.59,1273.22,9,4,2926,16744.792682927,14397.2558823527,10949.6732,11542.5,0,0,FALSE,FALSE,"0","","0",""
3143,"M312T44",312.171861643606,312.171531306272,312.172037282402,43.906,40.74,44.185,4,4,131263,310871.886818182,371811.899636364,361179.207272727,313381.522857143,0,0,FALSE,FALSE,"0","","0",""
3144,"M312T1304",312.171694245035,312.171268580727,312.172056832137,1304.01,1299.72,1313.26,5,3,3315,11111.1687499998,10232.6750000001,16224.2411428575,8398.30333333331,0,0,FALSE,FALSE,"0","","0",""
3145,"M312T1325",312.171650546553,312.171495952643,312.172124655338,1325.16,1323.16,1329.63,3,2,3115,10807.436086956,4892.42999999985,7737.12000000029,7790.17562499966,0,0,FALSE,FALSE,"0","","0",""
3146,"M312T150",312.171788567349,312.171713550187,312.171884526595,149.67,146.19,154.469,3,3,3228,44942.0496923077,47300.3965384615,37351.0962222223,86105.2547021277,0,0,FALSE,FALSE,"0","","0",""
3147,"M312T1354",312.171561506983,312.171499528368,312.171764750423,1353.57,1349.08,1358.81,3,2,3178,15432.3612121212,15350.8600000001,16333.38,14313.4625806449,0,0,FALSE,FALSE,"0","","0",""
3148,"M312T71",312.171425266772,312.170993581454,312.171856952089,71.056,71.004,71.108,2,2,3216,49753.8227692308,41257.93,42812.2163333333,39832.2030833333,0,0,FALSE,FALSE,"0","","0",""
3149,"M312T173",312.171393074581,312.171333316979,312.171452832182,173.414,169.149,177.679,2,2,3758,40810.2576,38081.435,42256.65444,40976.6008695652,0,0,FALSE,FALSE,"0","","0",""
3150,"M312T98",312.298586410361,312.297146916579,312.29917636681,97.635,97.073,98.443,4,4,1144,5345.08472222222,4992.64438095238,4489.01154545455,5580.4935,0,0,FALSE,FALSE,"0","","0",""
3151,"M313T775",312.855313083653,312.855276830954,312.85557075269,774.9645,774.113,775.442,4,4,691,11367.11953125,11816.3410571429,10045.4105,9738.51392307691,0,0,FALSE,FALSE,"0","","0",""
3152,"M313T794",312.945478908873,312.944825922518,312.946735979495,793.661,793.272,794.226,3,3,401,4935.52800000001,4053.10030769229,7194.17472000002,5429.2748,1,60,TRUE,FALSE,"0","","0",""
3153,"M313T840",312.961993010047,312.961802778645,312.962228337469,839.898,839.519,840.543,3,3,773,3172.6436,5455.15514285714,4564.45730434783,5115.123,1,20,TRUE,FALSE,"0","","0",""
3154,"M313T1350",312.967005635575,312.966454554447,312.968055595516,1349.805,1326.22,1374.48,20,2,325,492.476923076946,147.159999999995,499.646153846134,951.188799999996,0,0,FALSE,FALSE,"0","","0",""
3155,"M313T833",312.99551297059,312.995150923785,312.996630381156,833.1,831.349,835.213,3,3,659,1507.1826,3734.77600000001,1735.12645454545,1990.87699999999,3,20,TRUE,FALSE,"0","","0",""
3156,"M313T752",313.008339414502,313.00732472696,313.009241442479,752.358,751.904,752.524,3,3,948,8088.5333478261,9201.83239130436,8508.68186363636,9403.964375,4,12,TRUE,FALSE,"0","","0",""
3157,"M313T71",313.012993001614,313.012951482917,313.013034520311,71.4495,71.004,71.895,2,2,1277,12514.00675,11996.6001132075,3560.83319148936,3061.26666666667,0,0,FALSE,FALSE,"0","","0",""
3158,"M313T381",313.023592321978,313.022928430845,313.02425621311,381.276,380.416,382.136,2,2,196,1011.274,1536.10105263158,487.070600000001,1261.294,0,0,FALSE,FALSE,"0","","0",""
3159,"M313T382",313.052070788462,313.049782892861,313.052702022797,382.3705,381.476,384.43,4,4,365,2050.12,1444.43571428571,1725.44671621622,2059.56192592593,1,25,TRUE,FALSE,"0","","0",""
3160,"M313T634",313.050620685114,313.050144228811,313.0539885496,634.293,633.861,634.85,4,4,275,1720.03407142858,1767.55553846153,1759.57878947368,2045.17425,3,13,TRUE,FALSE,"0","","0",""
3161,"M313T491",313.053811686458,313.053483310561,313.054140062355,491.2145,490.59,491.839,2,2,538,8121.84044117648,8929.50156,2945.76219354839,2242.38145833333,2,20,FALSE,TRUE,"0","","0",""
3162,"M313T54",313.079514398722,313.079241429833,313.079965626064,53.6425,53.586,53.835,4,4,419871,856214.927238095,1007429.97614286,967915.52,651008.816190476,4,249,TRUE,FALSE,"0","","0",""
3163,"M313T146",313.092529316017,313.092428149594,313.09277442465,146.041,143.68,147.404,3,3,7246,169353.648426667,242844.654987342,245356.921962963,256772.999830986,4,76,TRUE,TRUE,"0","","0",""
3164,"M313T70",313.109061761989,313.108986294745,313.109240789543,69.745,60.139,69.914,4,4,210341,544928.787,550750.082142857,550633.090666667,492770.289724138,4,76,TRUE,FALSE,"0","","0",""
3165,"M313T1358",313.165369512254,313.164715760016,313.166156672551,1358.355,1337.2,1369.44,8,3,873,5192.76878048775,2135.88000000005,3929.62151515152,6041.6,0,0,FALSE,FALSE,"0","","0",""
3166,"M313T1276",313.165999812725,313.165582559078,313.167938962401,1276.28,1266.41,1289.08,6,2,851,1260.72727272727,2353.72399999993,1238.95090909093,464.016666666628,0,0,FALSE,FALSE,"0","","0",""
3167,"M313T43",313.165021753418,313.164974457845,313.170631163184,43.371,40.74,44.185,4,4,31098,77264.5852727273,77510.4258823529,79167.8961904762,81353.6010909091,0,0,FALSE,FALSE,"0","","0",""
3168,"M313T59",313.237709227625,313.237050899014,313.238984673552,59.135,58.926,60.025,3,3,2135,9524.7148,5564.960375,5911.11877777778,4961.46933333333,2,47,TRUE,FALSE,"0","","0",""
3169,"M313T76",313.238053451622,313.237700054852,313.238406848392,76.3595,76.245,76.474,2,2,2335,9002.194625,8833.671,5888.52429411765,5388.59766666667,2,31,TRUE,FALSE,"0","","0",""
3170,"M314T905",313.923325464248,313.922999398909,313.924068818248,905.15,901.799,905.634,4,4,951,6522.11322222222,11722.3932307692,11141.7585714286,11462.5142068966,3,42,FALSE,FALSE,"0","","0",""
3171,"M314T73",313.93198503997,313.931576826283,313.932365243302,73.055,72.995,74.294,3,3,1554,4081.86533333333,8222.72848275862,7025.2934,6022.73855555555,3,62,TRUE,FALSE,"0","","0",""
3172,"M314T588",314.047704434336,314.047191044531,314.049603515002,588.424,584.614,595.248,3,3,270,4175.88376470588,4681.32866666667,3352.92939130435,4565.10648648648,1,20,FALSE,TRUE,"0","","0",""
3173,"M314T433",314.056959823756,314.056555742797,314.05705958609,433.133,432.192,433.507,4,4,1407,3799.1492,4331.75633333335,3779.72662499999,3997.899,4,13,FALSE,FALSE,"0","","0",""
3174,"M314T1281",314.079010372099,314.078275981294,314.079447649096,1281.33,1267.32,1296.93,14,2,476,1459.63500000004,2234.17297297295,905.741176470577,1500.29999999999,0,0,FALSE,FALSE,"0","","0",""
3175,"M314T1249",314.078935596348,314.077749408483,314.080170328905,1248.765,1234.69,1261.95,12,2,383,1335.02719999999,1297.2321428572,803.165624999974,1236.45120000002,0,0,FALSE,FALSE,"0","","0",""
3176,"M314T1367",314.078884040113,314.078482963555,314.079523025653,1367.26,1357.36,1378.98,9,2,428,834.668124999963,761.400000000063,1172.26588235296,925.875882352922,0,0,FALSE,FALSE,"0","","0",""
3177,"M314T1314",314.078852862788,314.078114581074,314.079608088492,1314.39,1303.33,1325.86,10,2,430,1215.43719999998,1679.64374999999,1052.45999999997,1352.52000000002,0,0,FALSE,FALSE,"0","","0",""
3178,"M314T1340",314.078957228875,314.078455680611,314.079243024998,1339.85,1331.56,1349.08,7,2,461,1558.41103448276,1352.16,1870.19444444444,1681.68000000003,0,0,FALSE,FALSE,"0","","0",""
3179,"M314T54",314.079992844486,314.078379737896,314.080641455015,53.6425,53.586,53.835,4,4,107760,211053.594272727,247305.666052632,241980.757333333,154491.446476191,0,0,FALSE,FALSE,"0","","0",""
3180,"M314T524",314.090834825588,314.09065026128,314.091567717835,523.8875,523.595,524.181,4,4,732,10641.1195172414,10418.8816875,10474.7052903226,11999.8446,4,34,FALSE,FALSE,"0","","0",""
3181,"M314T70",314.111689251995,314.110887389771,314.112093765652,69.745,60.139,69.914,4,4,35719,102131.720952381,100873.514333333,96519.5971034483,94625.548,0,0,FALSE,FALSE,"0","","0",""
3182,"M314T44",314.168339356668,314.166936296011,314.168643439169,43.521,40.74,44.957,4,4,6839,13088.3586842105,18073.17225,12827.4145531915,17797.2336190476,2,32,TRUE,FALSE,"0","","0",""
3183,"M314T75",314.24053160719,314.238981178148,314.242082036232,74.7345,74.075,75.394,2,2,490,2226.5664,2580.02047368421,1767.0448125,1192.599625,0,0,FALSE,FALSE,"0","","0",""
3184,"M314T61",314.240104780189,314.238106639715,314.242102920663,61.2055,60.215,62.196,2,2,965,2624.8425,1507.36428571429,1777.665,1536.6505,0,0,FALSE,FALSE,"0","","0",""
3185,"M315T773",314.888043770428,314.887907492018,314.888552648439,773.302,773.043,774.896,3,3,357,1743.9463125,2955.34,1266.71736363637,1479.68427272727,0,0,FALSE,FALSE,"0","","0",""
3186,"M315T1041",314.926551310883,314.926238773115,314.927474558421,1041.33,1032.21,1048.02,3,2,366,1034.25,898.883999999972,123.249999999998,1779.80000000001,0,0,FALSE,FALSE,"0","","0",""
3187,"M315T732",314.965185182549,314.964833917618,314.965894823168,732.2155,730.889,733.555,4,4,1914,36241.5796875,39975.3542352941,32570.883675,45231.3,4,35,FALSE,FALSE,"0","","0",""
3188,"M315T383",314.982291326073,314.981414541075,314.983360229044,382.605,381.476,384.43,3,3,236,687.224111111113,1459.1088,1510.240375,1513.75754054054,1,16,FALSE,FALSE,"0","","0",""
3189,"M315T220",315.00099803049,315.000779871808,315.001216189173,219.6105,219.476,219.745,2,2,442,2439.30221052632,4688.37945,4099.79733333333,3911.50195652174,0,0,FALSE,FALSE,"0","","0",""
3190,"M315T782",315.011743698002,315.01114751253,315.011778772216,781.528,781.326,781.872,4,4,486,3214.51910526316,3988.33953846153,3790.26305000002,4147.35876923076,4,11,TRUE,FALSE,"0","","0",""
3191,"M315T73",315.011366440761,315.010564690417,315.012168191105,72.5445,71.895,73.194,2,2,1334,3818.41755555556,5285.85203703704,2689.715,3028.79441176471,2,43,TRUE,FALSE,"0","","0",""
3192,"M315T285",315.033519974896,315.032813740953,315.034608230126,285.1065,275.026,286.082,4,4,438,3371.48431578948,3092.64,3103.27242105263,2877.4825,1,30,FALSE,FALSE,"0","","0",""
3193,"M315T433",315.058108513364,315.057765743186,315.060019469967,432.823,432.192,433.443,3,3,600,1984.66874999999,1647.1749,1500.03992307693,1461.44180000001,0,0,FALSE,FALSE,"0","","0",""
3194,"M315T58",315.05807476824,315.056969335082,315.059180201398,57.9075,56.889,58.926,2,2,9968,13484.966,38576.5443636364,9940.10014285714,34950.968,2,57,TRUE,FALSE,"0","","0",""
3195,"M315T592",315.069586625849,315.069318437833,315.069817237227,592.165,586.284,594.304,4,4,3013,41620.8090285714,37621.0417058823,41990.348,45590.0638947368,4,45,FALSE,FALSE,"0","","0",""
3196,"M315T54",315.076653519976,315.076071715728,315.077682714804,53.6425,53.586,53.835,4,4,56042,113599.395,134990.364142857,125306.7356875,82106.9163157895,2,54,TRUE,FALSE,"0","","0",""
3197,"M315T611",315.096295390218,315.095269494883,315.096455108824,611.4325,611.116,611.713,4,4,888,5510.12222222222,6581.3953,6476.46266666665,6590.42633333334,4,34,TRUE,FALSE,"0","","0",""
3198,"M315T70",315.113946675328,315.112573056021,315.114134614968,69.725,60.139,70.855,3,3,4244,14574.087,11398.689,15273.6573913043,19728.0075,1,53,TRUE,FALSE,"0","","0",""
3199,"M315T76",315.253646440985,315.252369537393,315.254668914873,76.304,75.448,76.474,3,3,1251,3059.46717647059,2052.0672,1841.6138125,1951.56852380952,1,15,TRUE,FALSE,"1","score{0.9999}adduct{(M+CH3COO)-}name{Palmitic acid}labid{S0135}","1","score{0.9798}adduct{(M+CH3COO)-}name{Palmitic acid}labid{S0135}"
3200,"M316T173",315.996928302249,315.99651287481,315.997270438559,173.459,172.259,174.288,3,3,327,2755.98915,3165.07160869565,2863.6796,2266.10445833333,0,0,FALSE,FALSE,"0","","0",""
3201,"M316T56",316.010694579404,316.009692803067,316.010968691347,55.985,51.52,56.796,3,3,2886,4000.98946666667,7764.58833333333,5298.9564,6309.6625,2,38,TRUE,FALSE,"0","","0",""
3202,"M316T382",316.043239520119,316.042520363928,316.043955673762,381.8355,381.476,383.36,4,4,345,2350.49085,2563.36863157895,2608.95568421052,2747.511,4,10,FALSE,FALSE,"0","","0",""
3203,"M316T701",316.043502120012,316.042640604929,316.044339780365,700.7625,699.937,701.211,4,4,520,2307.7465909091,2794.6096,2868.65890909091,2705.55973333334,4,13,FALSE,FALSE,"0","","0",""
3204,"M316T924",316.058272411319,316.057452092592,316.059092730045,923.7435,923.423,924.064,2,2,391,2178.9125625,2295.552,2974.60800000001,2508.49610526316,0,0,FALSE,FALSE,"0","","0",""
3205,"M316T54",316.076202880911,316.075692264067,316.077235682433,53.6425,53.586,53.835,4,4,10349,23718.5936842105,25464.0811764706,22165.0324615385,17064.2031538462,2,29,FALSE,FALSE,"0","","0",""
3206,"M316T592",316.072386952216,316.072008266279,316.072850184197,591.7705,587.344,594.013,4,4,402,5224.52419354839,5922.73685714286,5029.28955555556,5472.77761904761,0,0,FALSE,FALSE,"0","","0",""
3207,"M316T221",316.080816235181,316.080570010856,316.081627809874,220.5835,208.924,225.199,4,3,12143,127804.789625,25096.7071698113,9802.27109999999,26490.6793880597,3,17,FALSE,FALSE,"0","","0",""
3208,"M316T611",316.09932189113,316.099104864828,316.101755618422,611.432,611.116,611.433,3,3,316,1047.31375,1206.860875,1421.77779999999,1146.71146153846,0,0,FALSE,FALSE,"0","","0",""
3209,"M316T72",316.11492649543,316.113935374756,316.115917616104,72.0245,71.955,72.094,2,2,806,4363.808,2029.84674285714,3940.21936,1252.36152941176,0,0,FALSE,FALSE,"0","","0",""
3210,"M316T690",316.11634800714,316.115907203285,316.11701295711,689.9675,689.298,690.411,4,4,2087,9951.23049999998,10053.8742857142,8637.88357142856,9938.02861904759,4,30,FALSE,FALSE,"0","","0",""
3211,"M317T45",316.738225728909,316.737694701512,316.738658578057,45.1015,42.88,47.126,4,4,2305,4831.87357142857,4876.97893333333,5638.80566666667,5985.41713333333,0,0,FALSE,FALSE,"0","","0",""
3212,"M317T1191",316.846377078409,316.846012906093,316.846989293578,1191.42,1189.54,1201.97,3,2,1460,4401.98823529431,321.222000000008,562.232432432424,4900.68230769235,0,0,FALSE,FALSE,"0","","0",""
3213,"M317T834",316.947260006725,316.946666891983,316.947471768996,833.816,833.159,834.179,4,4,991,3247.07727272725,4139.6024117647,5480.60026666665,5470.36826666666,2,13,FALSE,FALSE,"0","","0",""
3214,"M317T282",316.982379057711,316.981358151666,316.983016692422,282.4465,278.206,282.902,4,4,430,3852.17527272728,2801.82215789474,3130.71910344828,2598.67540740741,0,0,FALSE,FALSE,"0","","0",""
3215,"M317T137",317.044364975486,317.04335976044,317.045549440589,137.021,136.951,137.18,3,3,1122,9654.59156666667,6925.4652631579,14857.6542033898,8563.83709090909,2,383,TRUE,FALSE,"0","","0",""
3216,"M317T893",317.051252299716,317.050109007483,317.052501138244,893.0225,892.714,893.586,4,4,406,2290.76954166667,2242.98666666666,2365.79754545455,2357.42528000001,1,72,TRUE,FALSE,"0","","0",""
3217,"M317T367",317.04897769206,317.048939322127,317.049574847825,366.527,366.488,367.157,3,3,739,2880.9539375,2894.75490909091,2383.10470588235,2296.9473,3,18,TRUE,FALSE,"1","score{0.9685}adduct{(M-H2O-H)-}name{S-Nitroso-L-glutathione}labid{L0340}","0",""
3218,"M317T322",317.06708954507,317.066214240575,317.067964849565,321.9815,319.114,324.849,2,2,541,5160.49894736842,2603.1765060241,2521.3045,1693.32569230769,1,18,FALSE,FALSE,"0","","0",""
3219,"M317T54",317.073965593242,317.07343506168,317.075520635665,53.586,52.526,53.835,3,3,3164,10604.9245833333,7957.55495192308,6980.511,4655.846,3,48,TRUE,TRUE,"0","","0",""
3220,"M317T779",317.087720663233,317.086909813765,317.088189763461,778.7095,777.582,780.523,4,4,347,3558.27461538461,3587.151,3537.37439999999,3869.071375,1,18,FALSE,FALSE,"0","","0",""
3221,"M317T135",317.098806799392,317.098713317007,317.099449512006,135.4855,134.861,136.504,4,4,17150,192013.952307693,235779.204,178859.28696,226326.247333333,4,68,TRUE,FALSE,"2","score{1}adduct{(M+CH3COO)-}name{3-Methyluridine}labid{L0262};score{0.9594}adduct{(M+CH3COO)-}name{Ribothymidine}labid{S0227}","2","score{0.9672}adduct{(M+CH3COO)-}name{3-Methyluridine}labid{L0262};score{0.928}adduct{(M+CH3COO)-}name{Ribothymidine}labid{S0227}"
3222,"M317T812",317.098349809058,317.09776806143,317.099391361618,811.541,810.78,812.951,3,3,714,2890.62545454545,4441.65039999999,3297.04398,4294.4349090909,4,11,FALSE,FALSE,"0","","0",""
3223,"M317T114",317.099162916341,317.098488930511,317.099235131775,114.282,113.611,114.336,3,3,10622,152415.729454545,162392.25147619,162637.076380952,138684.65475,4,68,TRUE,FALSE,"2","score{1}adduct{(M+CH3COO)-}name{3-Methyluridine}labid{L0262};score{0.9594}adduct{(M+CH3COO)-}name{Ribothymidine}labid{S0227}","2","score{0.9672}adduct{(M+CH3COO)-}name{3-Methyluridine}labid{L0262};score{0.928}adduct{(M+CH3COO)-}name{Ribothymidine}labid{S0227}"
3224,"M317T690",317.119706311997,317.119116602271,317.122122273873,689.9675,689.298,690.411,4,4,350,1260.87840000001,1365.77318181818,1135.31888888889,1375.8759047619,0,0,FALSE,FALSE,"0","","0",""
3225,"M317T37",317.138121474081,317.137749529571,317.141121167845,37.357,34.171,37.676,4,4,829,2337.75808653846,1061.307,1149.74971428571,1128.54818181818,4,16,TRUE,FALSE,"0","","0",""
3226,"M317T61",317.211506888293,317.211125997764,317.212047130523,61.229,61.105,72.995,3,3,606,1550.50164285714,1220.4,1235.07776,1653.26307142857,0,0,FALSE,FALSE,"0","","0",""
3227,"M317T99",317.249820315638,317.248349310327,317.251269928688,99.275,98.073,100.662,4,4,607,1881.54625,2604.05495652174,1786.97594117647,2450.26325,3,37,TRUE,FALSE,"0","","0",""
3228,"M318T759",317.860528945128,317.859345641201,317.860721760373,759.2885,758.847,760.034,4,4,281,2215.2155652174,3600.26260714286,4817.02120408163,5065.8849122807,0,0,FALSE,FALSE,"0","","0",""
3229,"M318T228",318.043927225511,318.043790748901,318.04406370212,228.1815,227.559,228.804,2,2,502,9492.6553125,15933.1568,20381.8630846154,8914.73367901234,2,30,FALSE,TRUE,"0","","0",""
3230,"M318T618",318.064204208773,318.06398366793,318.065443621507,617.987,616.802,618.576,4,4,231,986.049999999997,952.506,1096.885625,911.787333333337,4,7,FALSE,FALSE,"0","","0",""
3231,"M318T54",318.073762460088,318.071408602126,318.076116318051,53.611,53.586,53.636,2,2,498,1919.09625,1463.237,1175.02,1335.36,0,0,FALSE,FALSE,"0","","0",""
3232,"M318T447",318.081364444421,318.080500017035,318.082281267225,446.869,446.132,447.812,4,4,888,10160.68,13089.6184651163,14295.8269035088,12476.0015882353,4,11,FALSE,FALSE,"0","","0",""
3233,"M318T900",318.08293553666,318.08286433419,318.08300673913,899.7605,899.465,900.056,2,2,149,2114.97582089552,1130.2319375,1313.64215384615,2242.75915625,0,0,FALSE,FALSE,"0","","0",""
3234,"M318T690",318.096280916344,318.095887382972,318.096934276623,690.278,689.747,690.574,4,4,217,840.585600000004,971.491714285716,1042.81163636363,863.752000000001,0,0,FALSE,FALSE,"0","","0",""
3235,"M318T137",318.101981891542,318.101697432284,318.102152679075,136.7275,136.13,137.021,4,4,3597,25478.7595384615,28159.49488,28592.1517037037,37528.76064,0,0,FALSE,FALSE,"0","","0",""
3236,"M318T114",318.1020377501,318.101561885445,318.102450980188,113.747,112.542,115.416,4,4,1776,24329.0977391304,23714.1819545455,23165.6129047619,18929.7412105263,0,0,FALSE,FALSE,"0","","0",""
3237,"M319T912",318.511909830491,318.510851603475,318.513325779066,911.9865,911.537,912.405,4,4,393,1873.99129411765,2075.84011764706,2161.62388235294,2330.57011764707,0,0,FALSE,FALSE,"0","","0",""
3238,"M319T47",318.737216704237,318.736044531578,318.738388876895,47.143,46.1,48.186,2,2,786,1910.70285714286,1174.524,1744.98877777778,3325.608,0,0,FALSE,FALSE,"0","","0",""
3239,"M319T1177",318.84767972768,318.847279525038,318.848343152691,1177.26,1167.44,1188.41,7,2,896,601.407692307707,2925.55241379304,3158.67437499991,950.507999999998,0,0,FALSE,FALSE,"0","","0",""
3240,"M319T1200",318.848352155971,318.84675594724,318.848694146952,1199.88,1195.54,1213.71,5,3,610,379.004210526308,655.060999999998,1480.64900000001,441.650000000011,0,0,FALSE,FALSE,"0","","0",""
3241,"M319T759",318.858829250021,318.857616014414,318.860782215387,758.964,758.114,760.463,3,3,362,5773.60774193549,4336.19985714286,4829.9072,3914.4084,0,0,FALSE,FALSE,"0","","0",""
3242,"M319T1139",318.887914304246,318.887701077998,318.888157716221,1139.025,1137.69,1139.37,4,4,5557,72408.5523529412,55353.4092307693,43068.7250000003,57000.519642857,0,0,FALSE,FALSE,"0","","0",""
3243,"M319T1371",318.925043874525,318.924694258966,318.92587201001,1370.51,1358.64,1378.99,13,3,508,219.274999999943,250.133333333309,1544.04,240.239999999992,0,0,FALSE,FALSE,"0","","0",""
3244,"M319T1228",318.925534426265,318.925478281515,318.925590571015,1228.09,1222.9,1233.28,2,2,521,509.329999999974,413.072000000051,215.130000000011,117.216000000015,0,0,FALSE,FALSE,"0","","0",""
3245,"M319T1035",318.978652984714,318.978182948629,318.97966056139,1035.09,1023.62,1052.38,15,3,350,724.87869565221,599.673913043478,944.475000000018,1364.31020833335,0,0,FALSE,FALSE,"0","","0",""
3246,"M319T1007",318.978687576149,318.978097053552,318.979931742467,1007.08,994.678,1020.8,13,3,305,823.451612903232,479.866666666656,1242.8625,428.025000000004,0,0,FALSE,FALSE,"0","","0",""
3247,"M319T1071",318.978475483724,318.977625412965,318.979597558943,1070.51,1058.99,1087.17,12,2,307,989.743199999996,1148.7766666667,913.064516129057,882.943478260837,0,0,FALSE,FALSE,"0","","0",""
3248,"M319T976",318.978528610902,318.97805615822,318.980217043733,976.315,969.031,985.52,7,2,359,855.071884615371,476.894187500009,1103.82859459459,736.489230769226,0,0,FALSE,FALSE,"0","","0",""
3249,"M319T1107",318.978536830061,318.977792776831,318.978884725178,1107.28,1094.81,1113.29,7,2,372,267.156999999981,493.869999999979,454.742857142848,659.884285714293,0,0,FALSE,FALSE,"0","","0",""
3250,"M319T827",318.989633553253,318.987378604901,318.991888501606,826.7,826.66,826.74,2,2,384,1432.7983125,1139.71583333333,883.554600000001,1306.01692307692,1,20,TRUE,FALSE,"0","","0",""
3251,"M319T771",319.000472964591,318.999599395495,319.001314577796,770.8335,770.617,771.162,4,4,247,1235.2993,1010.68685714286,1248.585,1226.65657142857,1,23,TRUE,TRUE,"0","","0",""
3252,"M319T695",319.006982866209,319.006457286226,319.007526592793,694.648,694.598,694.831,3,3,243,1506.12677419355,1195.5915,1334.4448,1670.682,1,23,TRUE,FALSE,"0","","0",""
3253,"M319T930",319.067276566492,319.066648893865,319.067784593839,929.6835,929.168,930.844,4,4,862,4433.52,5638.97206349206,5294.33000000001,5331.10262500001,4,70,TRUE,FALSE,"1","score{0.9682}adduct{(2M-H)-}name{2-Oxoadipic acid}labid{L0329}","0",""
3254,"M319T698",319.065164837503,319.063831231582,319.066498443424,698.052,697.237,698.867,2,2,250,619.7815,859.691800000004,771.40991666667,852.371272727281,1,11,TRUE,FALSE,"0","","0",""
3255,"M319T327",319.090476875021,319.090287704749,319.091054147556,326.905,326.237,327.37,3,3,1032,2558.96533333333,8293.23337499999,8065.52308695653,8990.36175,4,32,TRUE,FALSE,"0","","0",""
3256,"M319T49",319.230969131999,319.230652511988,319.23161172253,49.236,45.02,49.505,4,4,12067,28072.3693061225,26251.3344827586,26123.06709375,16273.7252258064,4,27,TRUE,FALSE,"0","","0",""
3257,"M320T760",319.859522636538,319.858751967869,319.860908862647,760.144,758.847,760.463,4,4,191,1634.1824,3266.33095384615,2819.86413114754,1997.99379310345,0,0,FALSE,FALSE,"0","","0",""
3258,"M320T1139",319.887479451888,319.886930205964,319.888464184951,1139.025,1137.69,1140.44,4,4,1292,17416.0079999999,13858.1144444445,9726.57500000008,19898.3034710743,0,0,FALSE,FALSE,"0","","0",""
3259,"M320T928",319.994111416029,319.993551457657,319.994466852991,928.374,927.763,928.694,3,3,1080,3324.80666666666,7108.84363636363,10036.756,10160.0052631579,2,13,TRUE,FALSE,"0","","0",""
