name,mz,rt,X200STD_amide23_24DDA100.700_neg01,X200STD_amide23_24DDA100.700_neg02,X200STD_amide23_24DDA100.700_neg03,X200STD_amide23_24DDA100.700_neg04
M279T63_1,279.067061730929,62.7975,5302.42681188119,3325.104,10444.8537906977,10576.5256046512
M279T534,279.132513507254,533.5415,1819.85600000002,1777.412,2138.18481818183,1867.58446153846
M279T42,279.126194225044,42.056,4919.66228571429,4351.84785714286,7099.13823333333,7660.97142857143
M279T40,279.163229141646,40.152,18923.8761428571,15023.112,17519.3716363636,18196.31
M279T50,279.17985683191,50.306,7891.94028571428,9151.64,8890.25714285714,9510.09428571428
M279T63_2,279.232792842619,63.3245,229686.278895238,240508.972039474,229947.622628571,233645.020571429
M280T834,279.938562287185,834.2145,800.440833333331,1186.56476470589,1253.83222222222,1217.591
M280T854,279.989391214744,853.6475,10731.1027297297,11804.1813333333,15028.2805714286,11288.1453333333
M280T392,280.029799152214,391.5105,24201.21448,24175.7963333334,25195.467,25038.4896
M280T267,280.041776684011,267.2575,9760.344,47855.1577777778,43060.0907560976,55558.9978461538
M280T221,280.105276282587,220.7005,265582.525294118,231164.764258065,264095.883671642,225375.041983606
M280T442,280.103722181,441.9275,51272.6615172414,54238.4095,49724.2635,58864.5385
M280T154,280.104923304009,154.3045,116618.446636364,112326.673038462,66732.5830357144,101085.983272727
M280T476,280.103850017077,475.914,32059.78,35287.853625,35336.5682941176,35821.1858333333
M280T53,280.118537173569,52.501,796.574999999999,1426.81,1141.23,918.994999999999
M280T39,280.166692414973,39.253,3678.316125,3435.25333333333,3107.80888888889,3604.744
M280T50,280.18367084177,50.306,2096.448,1924.65428571429,1581.952,2054.28
M280T1276,280.235901705273,1275.9,711.472142857135,663.622000000001,656.536250000023,650.88
M280T1368,280.235593001503,1367.8,503.819999999991,672.480434782623,916.587777777781,672.11260869567
M280T1293,280.235653634007,1292.9,609.395454545452,569.65800000002,506.376315789483,576.022000000025
M280T1341,280.2353874503,1341.17,1225.14767441859,944.459999999983,756.286400000035,927.6132352941
M280T63,280.236348570929,63.245,40794.3106326531,39623.9352258064,43067.6756571429,45513.2747596154
M280T1327,280.235860171044,1327.1,1792.56000000002,1407.9022222222,1196.78066666669,1493.73611111111
M280T1355,280.236651764721,1354.67,500.484705882372,406.426428571424,408.182142857136,417.449999999995
M280T1264,280.236327722784,1263.64,766.451666666673,647.044285714288,697.427692307673,691.558928571427
M280T1306,280.236474033387,1305.525,1439.13000000003,1224.54,895.861818181822,1244.20285714288
M280T1286,280.236546805089,1286.475,139.999999999986,50.4000000000115,223.25875000001,142.56000000001401
M281T256,280.903205824224,255.9885,2130.3442962963,4573.38071212121,5227.99615384615,5123.33684210526
M281T1363,280.930754173304,1363.49,919.912499999986,1435.04519230768,892.303333333328,402.992857142853
M281T611,280.968412433578,610.508,4671.54891304347,4132.12233333333,4511.91976190476,4523.30266666667
M281T636,281.010954707764,635.92,2022.50048598131,998.502688524591,11109.2774025974,1887.12661538462
M281T55,281.014165858541,55.2625,4075.09570588235,2489.61407142857,7399.34721428571,7669.7784
M281T509,281.024623235256,509.015,1270.05277777778,1609.73113333333,2103.66265,2423.53811764706
M281T173,281.024531502482,172.859,11542.6764,14804.8453913044,16200.786,17585.0833913043
M281T267,281.035867962664,267.2575,27731.9607391304,146081.084538461,133606.105674157,178336.199416667
M281T701,281.069745314896,700.732,3468.49152941179,3069.1235,3299.67904310345,3286.62834782609
M281T442,281.106709216046,441.9275,5960.65363636364,7193.60951351352,7473.09557142857,4754.40535714286
M281T621,281.107292146221,621.202,7400.17199999999,7995.08331034485,9479.176,9261.97236363637
M281T220,281.107696727787,220.1505,41450.0909038461,34110.1146034483,37396.5244791666,35501.6218490566
M281T176,281.107989908184,175.519,28093.6198695652,41946.3519861111,23351.0266153846,27213.5083461539
M281T585,281.107390179706,584.978,7261.97405714287,8042.05239473686,7487.60121951219,8458.15665116279
M281T477,281.107223093323,476.791,4853.79702439025,4432.08699999999,6273.25899999999,5110.45300000001
M281T155,281.107813110448,155.253,18248.512,16855.9356521739,11618.1877777778,18177.0888
M281T48,281.120857795608,48.166,9182.78035714286,12264.5920285714,12996.786,10466.8776774194
M281T62,281.249229835084,61.7095,431153.038380952,563291.653226277,360725.976714286,390747.938957447
M282T58,281.971282751451,57.9705,7757.071875,5711.65595652174,6245.74423076923,6124.096125
M282T272,281.970415537816,272.112,1609.33725,1897.32285714285,1769.255,2386.14566666667
M282T220,282.009015414144,219.745,4886.4256,35594.634,36381.7566666667,38953.1420689655
M282T807,282.021137280496,807.406,1176.601125,1076.0478,1661.77266666667,1463.13222222222
M282T700,282.033290305179,700.299,2338.30215053763,2335.08218750001,2306.43713333334,2441.88000000001
M282T267,282.038790252173,267.2575,3138.36736,16869.8097826087,15135.8721355932,18595.467
M282T450,282.08413728601,449.774,14803.4670769231,17679.3517241379,16289.2005882353,16558.4486785714
M282T73,282.080846631641,73.025,2553.82718181818,1222.49169230769,977.912636363637,1902.483
M282T47,282.124375314037,47.375,377,1841.7024,2222.40157142857,2487.8153125
M282T62,282.251170234364,62.2445,74335.3044761905,54400.175,70139.449952381,66630.1885238095
M282T98,282.251381524286,98.257,23884.9482857143,21586.448625,19988.9635217391,21489.9492162162
M282T99,282.371407001514,99.188,4274.6894375,7019.08921428571,5995.9714,7372.87427027027
M283T791,282.538179373494,791.015,647.313200000002,598.946999999999,673.843999999996,853.8114
M283T815,282.558231119327,815.0655,2639.87283333334,3218.93995238095,2255.20723076923,2730.52122222222
M283T1141,282.957713431541,1141.38,33785.1429113925,29320.3038636365,26102.9916666665,27273.374117647
M283T58,282.995082296802,58.4425,12401.0092380952,13261.9662580645,11393.6039,7938.62732558139
M283T700,283.029701978439,700.227,7985.54817391307,8725.19673913043,8965.12000000003,8422.34249999999
M283T315,283.030429416445,314.51,3600.00124137931,4309.20331034483,4793.18440740741,4039.09432258064
M283T1276,283.031445217678,1275.6,665.663478260878,699.479999999968,628.592631578959,493.460624999981
M283T267,283.040837824113,267.103,2146.20442857143,3268.75355172413,3191.76195,3783.83821052632
M283T671,283.053816783421,670.939,1013.02457142857,806.533119999997,1091.47538461538,1016.2155
M283T540,283.06837221274,539.541,17624.8616666666,26593.1535217391,17200.1572105264,24792.8996250001
M283T477,283.078557439791,476.706,486346.433142857,500988.296599999,454590.893823529,487159.178526316
M283T445,283.078523538763,444.603,304841.33737931,307357.393931035,291346.874,365790.111290322
M283T113,283.083057759307,113.202,286852.916307692,276613.853156522,329639.937841727,75812.3784
M283T421,283.090493634764,420.674,85318.6565,80449.8492857141,79693.2180000001,79850.8900000001
M283T46,283.109615511136,46.1905,29179.5075,3222.21676923077,33772.305875,2547.216
M283T45,283.136650183675,44.977,22806.9392727273,33325.1124,34866.8208,29896.19665
M283T451,283.164269956868,451.3265,1940.73171428572,2208.58171428571,2201.98114285714,1873.17771428571
M283T74,283.192884823927,74.145,2554.4870625,2825.56561904762,3711.89463157895,2360.1465
M283T99,283.265458044189,99.188,2665474.63095,2222528.3912,2201941.0928,2637435.66710638
M284T1049,283.957543134934,1048.525,538.801874999979,268.877500000035,84.9599999999831,249.762499999991
M284T1016,283.957763324699,1015.84,873.989999999986,908.126363636374,907.153333333331,948.510303030302
M284T1074,283.958048813392,1073.83,2661.4533783784,1840.2997826087,1152.55,1945.91076923073
M284T1141,283.957749442165,1140.54,5840.29583333328,5841.54999999998,6008.38076923079,6089.22692307694
M284T272,283.965865875416,272.112,409.399818181818,1259.16817647058,2212.29166666666,2336.41999999999
M284T390,283.984027711721,390.066,940.53042857143,683.263266666668,922.339999999999,916.985733333332
M284T778,283.996306500729,778.1745,2422.73582608696,2664.74833333332,3264.03675,3283.77236363636
M284T59,283.9953305165,58.955,3690.08283116883,2351.2372173913,2086.45872222222,2357.88422727273
M284T303,284.023275674988,303.26,2672.07915789474,3414.14207142857,4049.79361643836,4213.88763157895
M284T698,284.037809291106,698.154,937.378000000002,1824.57100000001,1799.59983333333,1061.81838461539
M284T815,284.057249501134,815.1465,1162.98471428572,1252.91184615385,1450.56204761904,1011.5436
M284T829,284.055624193108,828.852,1367.9246,1354.36557142856,1332.205875,1510.87500000001
M284T542,284.066604797837,542.2045,2637.3375,4550.15934782608,2097.95037499999,3561.95400000001
M284T477,284.081484259952,477.3375,43327.315,44537.59365,44087.2990909091,43412.4682105263
M284T445,284.081462673591,445.189,28420.8118461539,28744.187,26475.7653333333,31042.8055384615
M284T270,284.088886503019,269.6125,210172.360344827,140035.288580645,142627.4416,148307.630580645
M284T146,284.086728115966,146.041,1810.48999999998,23996.543106383,12408.6566052632,13088.8855
M284T421,284.093893595285,420.5435,10771.1716153846,8978.75188235297,8998.86721052633,9918.87568421053
M284T701,284.098816161125,700.732,7155.37666666671,6939.4032,7508.26799999999,8306.67600000002
M284T45,284.139999257023,45.246,5045.95764705882,5993.58392307692,5613.27866666667,4875.0012
M284T74,284.223497515313,74.11,1057.33333333333,2236.017,2069.274625,1769.83683333333
M284T99,284.267680156277,99.188,450854.039314286,393583.807314286,398049.1019,474063.13112766
M285T833,284.945205840903,832.7595,2898.59930434783,3277.652,3094.38779999999,2131.78572000001
M285T1363,284.957255701788,1363.155,639.730000000004,1347.82375000005,979.260909090914,982.214090909098
M285T778,284.969390480306,777.582,955.719000000007,1154.22723529411,1128.37725,645.210000000003
M285T148_1,284.973854804662,147.504,44897.0476373626,31212.6296909091,9671.62575,32730.8766346154
M285T397,284.991398216986,396.902,1197.3285625,1584.09670967742,1638.916875,1566.4749047619
M285T54_1,284.991144150215,54.146,3060.80777777778,1231.35257142857,649.64,2522.46666666667
M285T702,285.020568225919,702.204,1313.74745454546,1855.13089473685,1729.56825,1885.05777777778
M285T900,285.039950825896,900.4055,6505.58108333333,7000.22049999999,6648.18724999999,5765.86183333333
M285T745,285.040395760895,745.2145,4410.84583928571,4682.16436363636,5057.4884,3221.98677272727
M285T517,285.050103232109,517.418,1076.5209,1566.77844444444,2678.25490625,1865.37563333333
M285T54_2,285.062567977211,53.835,5279.0476875,1972.96264285714,3082.54882352941,1151.93872340426
M285T808,285.072874933652,807.597,30954.9119090908,41810.0625000001,46238.839,42752.1137777778
M285T446,285.08293977368203,445.724,10055.178,6664.04232000001,7883.568,9315.27793548387
M285T477,285.083053423618,477.4105,7064.60832,11425.9146590909,11292.6290285714,8030.595
M285T271,285.091957819528,270.5645,31030.5741258741,19239.3945,18642.1184516129,18965.9085585586
M285T532,285.089630592562,531.952,3096.77106666665,3191.91600000001,3359.10423076923,1507.53889999999
M285T74,285.099004671972,73.6745,3728.02263157895,1947.59345588235,5430.64755752212,3319.55978947369
M285T420,285.096765927858,420.413,1631.75311111111,1647.37937037037,2186.92276923078,1241.7964375
M285T701,285.100589117751,700.7315,992.616428571431,1057.654,995.290785714287,1328.76333333333
M285T38,285.115012989113,37.5315,3195.55988888889,1303.727,1599.91,1142.46521052632
M285T213,285.181598828261,213.251,20144.0246956522,21749.3381605839,21335.9979861111,20434.1887375887
M285T75,285.20751980874,75.341,6987.43652631579,4778.94222222222,5155.90188888888,4868.54216666667
M285T61,285.242578124291,61.167,3123.53417391304,2324.00628571429,5562.705,5235.534
M285T99,285.270481034075,99.188,48992.0038857143,42099.0425142857,44317.662975,50872.6145319149
M285T148_2,285.270747992209,147.852,8288.93942105263,10860.6878695652,4749.4048,7207.04146153846
M286T272,285.936026382342,272.112,8707.32488888889,7566.93878787878,7812.22779220779,7517.06626229508
M286T364_1,285.944283274188,364.357,1242.97013043478,1675.46106666666,1591.204875,1572.14625
M286T437,285.973780172424,436.5775,1548.804,1616.95244444445,1618.7472,1651.13666666666
M286T672,285.987383353531,672.4435,4184.16904255319,3381.39192857143,5538.01141304348,5012.49360000001
M286T816,286.01547266549,815.97,3837.095,3853.74197499999,4617.728,4999.56566666667
M286T813,286.03243259668,812.7875,3252.93988235294,4592.0644864865,5838.35806896551,6350.78981249999
M286T364_2,286.033014800561,363.947,5151.04305882353,4724.852,5497.90885714285,5017.93466666666
M286T899,286.043595025429,898.775,1473.34824,1374.94443478261,1692.21210526316,1687.31490909091
M286T534,286.060411773791,534.497,1262.87755555556,1506.35625,1188.29514285714,1380.01956521739
M286T426,286.06561201332,426.0305,10521.5130434783,9633.86017391305,12243.1652394366,9790.11935000001
M286T457,286.064762233977,456.6765,3630.537,3073.73034482758,3648.47095652174,3334.91923809524
M286T808,286.076412082272,807.597,4536.60092307695,5246.69918181821,5853.34619999997,6160.3018125
M286T271,286.093308275957,271.032,5480.98763636363,3378.61982142857,3622.716,3271.30303703703
M286T346,286.104408854695,345.601,7203.39822222222,4456.47608823529,4271.57263157895,5636.10171428571
M286T73,286.140795036453,73.1245,8528.99113043478,8168.6504117647,8098.65947368421,8209.40807142858
M286T75,286.185779625761,74.7665,2302.3845,2660.5995,2414.8192,2763.47442857143
M286T99,286.272797423064,98.705,3995.14477272727,2798.49076923077,2663.87207142857,4090.6295
M287T273,286.924311838125,273.183,102.4576,2935.5376875,3269.22663157895,3338.70299999999
M287T70_1,286.951311653447,69.8195,3272.442,2473.03546153846,1090.32,1107.2454
M287T437,286.97058759833,436.5775,4666.1755625,5596.82126666666,5875.97449999999,6208.29885714285
M287T610,286.973772097421,610.199,10346.6680384615,10514.5496538462,10312.9827692307,11509.76
M287T755,287.028558252408,754.606,1509.3804117647,1750.457,1881.20638461538,1551.78936
M287T725,287.049326109053,725.2805,4697.44035416666,4354.187,5974.89695652175,5502.93484615385
M287T426,287.06878602454,425.8935,1161.5682,1001.52344444444,1230.8564,775.6288
M287T808,287.077639060863,807.9505,897.003571428567,1089.24513333333,1307.48611764706,1216.0668
M287T70_2,287.078006878189,69.745,61079.6078709677,59356.0893684211,58542.9988571429,53904.966
M288T301,287.960683407102,301.11,1590.31029411765,1582.44783333333,1883.40255,1786.42024528302
M288T696,287.982481375325,695.693,1325.415375,948.800066666668,884.321437499996,1362.6512
M288T382,287.989413928608,382.341,2431.0847826087,3837.05717948718,2977.26495652173,2965.53205
M288T45,287.992893569255,44.9885,2480.96982692308,3103.6231875,2775.6906,1039.98051898734
M288T722,288.033194505945,721.6905,4532.60636842107,6253.96769230769,6903.76832000002,6635.14080000003
M288T420,288.039537947027,420.354,4724.05576190476,3953.0750625,3854.47722222223,4232.34080645161
M288T591,288.050260621049,591.015,3116.48789473684,3823.0763253012,3936.73426966292,1578.34662500001
M288T556,288.062688092876,556.255,1821.08080000001,1675.90266666666,1720.30295652175,1604.12033333333
M288T407,288.063343403863,406.695,1104.8025882353,1365.08033333333,1436.08588235294,1032.63615
M288T70,288.082088825437,69.745,12091.875875,8662.28810526316,8404.29857142858,6762.2966
M288T857,288.206395937994,857.213,1492.88204545455,1079.01338888889,1302.56822222222,1808.14627272728
M289T47_1,288.808466708591,47.126,2087.184,2224.12090909091,1467.6066,1469.58128571429
M289T834,288.897386217759,834.166,4875.67547058824,5331.80142857144,7266.04088888889,6810.93783333334
M289T272,288.922126618945,272.113,25.6412307692308,3148.07313333333,2961.60923076923,2995.82592857142
M289T787,288.949640827603,787.1215,24566.4104516129,28018.8657931035,21037.6849565218,31253.2472222222
M289T671,288.969138575756,671.2005,3033.81919999998,2859.82789473684,3206.58307692306,3520.46273333335
M289T382,288.985972626503,382.3705,6335.79943750001,9112.65066666668,8672.6838181818,9568.71423529409
M289T690,288.996806944979,690.4975,22034.0609042553,1986.82829487179,26609.3117222222,3131.32408163266
M289T875,289.010460090994,875.2915,12356.644875,12037.7298461538,13791.7677857142,12519.4276666667
M289T374,289.007524973793,373.8165,12325.5729747899,12107.6359772727,8918.78777272727,14552.7903538462
M289T721,289.017824698749,721.1505,9542.8235909091,14337.6948387097,15465.0111111111,15015.8869090909
M289T649,289.049781242518,649.085,9307.45263157897,10987.024,9520.18010526315,12654.6925909091
M289T373,289.055103330112,372.9665,3225.50082352941,2786.3098021978,2527.23586363636,3175.94945299145
M289T818,289.056544550883,817.9115,5165.55846153847,7684.81855555553,7436.17622222224,7886.84872727273
M289T529,289.059998812384,529.168,976.374000000005,1751.26255172414,1076.37565,1184.92376470588
M289T345,289.079580876328,345.132,2074.026,2297.01508333334,2170.20868292683,3521.3648852459
M289T47_2,289.088917489867,47.126,5483.361,2173.27223076923,3329.07388888889,2418.82276923077
M289T457,289.115094344095,456.809,2714.72855555555,2956.4666,3236.23755000001,3654.00875
M289T428,289.115460318172,428.124,3262.24878571429,3516.60372413793,4324.56837931034,3643.98255555556
M289T49,289.11133995836,49.4075,1246.68037209302,3903.6265,5360.5263,1139.61714285714
M289T857,289.116056122246,856.655,285421.456304348,367604.497565219,380301.862416666,386260.38264
M290T875,289.511319564968,875.3065,1961.83350000001,2175.8,2676.91875000001,2704
M290T382,289.988052260247,381.8355,916.204416666667,1653.16111111111,1589.8536,1657.93329411765
M290T876,290.012580792053,875.8365,1426.003875,975.654285714291,1750.87500000001,1014.97363636364
M290T721,290.020616141633,720.5105,1615.367,1094.2115,1830.93678571428,1686.40094117646
M290T288,290.026364349315,288.3215,15147.3672,12485.91225,12051.3388888889,12766.8366153846
M290T649,290.052460634037,649.347,1319.32617391304,1969.1994,1748.36168,1867.85413043478
M290T69,290.056525369286,69.2795,3018.47,3801.81815789474,3184.02,2416.66169230769
M290T862,290.063024009454,861.669,48574.972409091,59113.1195454546,57325.3138181817,60524.448681818
M290T856,290.118140353114,855.608,30903.5832857143,38212.6803636364,38892.3420952382,39612.5332272725
M291T899,290.55526250889,898.6805,1094.24615384615,1210.4817,1240.30405882353,837.842571428572
M291T47,290.805449759963,47.375,373.221,2092.1654,2348.28416666667,1723.3986
M291T781,290.912727241279,780.792,1155.80333333333,756.382058823531,1047.83149999999,912.815000000003
M291T273,290.919800102976,273.183,76.9608000000002,1225.82508333333,1172.94574468085,1625.19300000001
M291T810,290.957573498645,810.096,2665.06028571428,1042.41263636363,1535.97052631579,3140.7894375
M291T721,290.981529381178,720.985,1842.37623999999,2682.88380000001,1897.55859090909,3263.14323529413
M291T382,290.984885570833,381.806,1033.87176923077,963.988090909091,949.03782352941,1376.802
M291T609,291.008026962893,609.303,1958.62029999999,2267.54550000001,2438.22654545454,2579.87990000001
M291T519,291.045235078724,519.4175,17566.9388103448,17446.8911515151,19221.1333,18341.7919375
M291T566,291.058623317029,566.084,1477.58552941176,1815.5592,1794.3425,1320.28815
M291T287,291.059064635509,287.152,1615.93322727273,4780.33425,4476.84088235294,4267.20145454545
M291T891,291.071966392015,890.8325,15481.4866071428,25106.9674571429,21167.74576,24111.5662857142
M291T634,291.068970008454,634.491,2885.98163636364,3200.81658333333,3431.47513513514,3125.54233333333
M291T862,291.066704141168,861.991,5597.288,10208.6998095238,6779.90666666668,6640.61215999999
M291T812,291.083312037197,812.246,21582.5941818182,32985.3935172414,27678.0764999999,25188.152
M291T776,291.08325232869,775.8425,4397.81222222222,6571.48876923075,5329.12,5861.58299999999
M291T123,291.097967931267,122.907,6866.9486,2183.42252173913,3516.236,6341.11875
M291T857,291.120074399321,856.678,5155.13645833334,6539.78100000001,7283.64834782609,7200.34618181818
M291T57_1,291.129515553829,57.44,1326.8625,913.886666666667,1330.27,1053.51257142857
M291T57_2,291.160372678859,57.387,5901.088375,2643.13328571429,152041.479777778,115372.347722222
M291T50,291.199421894115,50.306,122960.3458125,143986.608642857,151319.195357143,116496.8244
M292T707,291.934901010088,707.024,6216.26362500001,4946.1503636363605,5029.57160869566,5703.75636734693
M292T1022,292.01802093692,1021.59,805.23333333333,834.998260869563,979.411764705894,937.738999999997
M292T704,292.054051896296,704.217,1185.06882352941,1240.53313043479,1340.6943529411801,1571.12082352941
M292T517,292.047881838165,517.018,3578.647,2372.7676,2875.51131428571,2354.33078431373
M292T861,292.067341207083,861.1675,985.949454545445,1478.08513636364,1518.9332173913,1450.10046666666
M292T892,292.075081817077,891.627,1756.68545454546,2884.18876666667,3095.224,3377.03108823529
M292T813,292.086708865073,812.7605,2850.01800000001,3891.23630000001,3645.57663636362,3451.44088235294
M292T49,292.202817874225,49.236,21223.768,26173.3522666667,26775.2581875,20190.1257142857
M293T1085,292.891404063349,1085.015,19641.5999999987,24518.0954545447,28774.1850000003,38348.7299999995
M293T1350,292.891603386488,1350.5,74593.377931034,76100.6370967762,46537.8789473693,7009.47999999782
M293T1307,292.891452458769,1306.84,57894.0783333338,65872.9988571422,48326.4115384619,48958.1648275867
M293T1286,292.891446959851,1285.83,43288.5961538463,37670.8383333326,43839.5862068969,51777.1799999996
M293T1255,292.89157586736,1255.31,3667.30000000143,22222.7555555559,43569.9772972966,39191.6033333338
M293T1118,292.891585147793,1117.5,39657.048888889,31888.0184210516,31144.2508695656,4960.59999999991
M293T1044,292.891489394203,1044.12,18027.8800000002,4203.05666666674,18167.8222222224,34679.1765517245
M293T974,292.891399494693,974.424,12872.8916470588,11467.9249999998,11923.9589999997,11953.3408000002
M293T30,292.891655972365,30.071,406456.28162963,641869.7285,209380.310526316,597791.965722892
M293T1015,292.891463754432,1014.945,19302.9109999997,33337.2502325578,14946.4926315786,17449.0352173912
M293T1143,292.891764238976,1142.69,154814.743043478,157125.11627907,162730.666666667,138959.17857143
M293T1219,292.89143555306,1218.565,18453.3888461535,16923.2123076921,18583.473214286,21155.6733333334
M293T997,292.891582047671,996.733,10994.7475714282,18369.1500000003,2270.26450000045,18200.5237037037
M293T91,292.891412842386,90.677,88112.5226666667,129261.233307692,127829.207,134885.1795
M293T155,292.890865521629,155.2265,69843.25525,104089.110882353,83170.4562413793,79585.8236888889
M293T876,292.945367622077,875.8515,22968.9915,19973.9775000001,2448.82399999999,2309.61
M293T846,293.008092269589,845.902,5778.8976875,6665.61585714288,5424.4830357143,4732.07933333334
M293T635,293.017423051678,634.8285,2031.914,2116.93585185185,1958.16040909091,1946.35300000001
M293T703,293.049688385533,703.274,3005.35909090909,5367.68712941176,4915.0877142857,3667.93466666667
M293T283,293.051174522694,282.8565,65210.5150000001,49312.2226666666,46417.6811666667,44160.438875
M293T132,293.054114806961,131.7105,361701.709932203,175210.664375,327090.97125,198335.024833333
M293T114,293.054189610676,114.4815,160424.636263158,149397.261,141862.790052632,130599.831315789
M293T71,293.063794234498,70.9295,3938.70792857143,2404.36,4952.70271428572,2622.89925
M293T764,293.080993462087,764.0985,1067.6124,1324.76515,1336.47366666667,1409.56961904762
M293T810,293.086765744621,809.561,4077.30672727273,4291.2832,3900.52103225807,4278.1098888889
M293T612,293.113987867202,612.349,17413.4483809524,18707.2775238095,20370.2183333332,20662.5872272728
M293T54,293.139798215837,53.636,10990.6127567568,2077.544,4147.93847368421,4148.43203703704
M293T40,293.177981022126,40.152,100202.348571429,103147.266857143,280865.788958333,65690.2037619048
M293T62_1,293.176792031471,62.196,124306.588551724,110265.485555556,114179.020307692,112708.392888889
M293T11,293.176689054367,11.2895,42095.4746122449,47351.8899992786,46297.5994345991,42146.2235806452
M293T457,293.208485350842,457.1135,1280.68763157895,1331.505,1653.318,1434.66666666667
M293T62_2,293.211160292116,61.7915,5865.75095652174,106551.51795,113367.8741,4249.0112631579
M294T827,293.533725231897,826.6715,1802.17583333333,1670.21040000001,1347.23607692308,1878.89181818182
M294T1143,293.89052129089,1142.71,30972.6425925927,31459.6064864865,24901.1076923078,28159.8079999998
M294T1372,293.891000575079,1372.21,13355.5151999999,10342.5299999996,17267.2615151517,15833.700000000401
M294T1348,293.890850901405,1348.26,19156.3976470586,15340.5,8386.96176470638,7247.46250000023
M294T1303,293.89087371733,1302.985,8766.97173913059,8214.56347826111,9734.301923077,8087.38086956545
M294T1126,293.890972439923,1126.32,9671.96925000004,9781.18913043472,10097.88,9985.69488888905
M294T1030,293.890879901744,1030.345,5450.8125,6368.65294117641,5641.18666666661,6017.72727272712
M294T365,293.999839244484,365.017,2405.97773076923,2312.28900000001,2822.26153846154,2387.01419354839
M294T289,294.031360659545,289.0885,5275.96864864864,7378.97828571429,7930.28875739645,6799.0875
M294T57,294.028952398098,56.816,17698.837,17488.967166666702,18061.1075454545,16275.4
M294T282,294.053485981599,281.962,9315.19980000001,7667.59933333333,7499.48658823529,5136.08614285715
M294T129,294.057916254052,129.411,22719.4242692308,39754.9244745763,40564.327047619,41753.420875
M294T321,294.070567090791,321.16,958.7965,11027.67375,10397.268,9873.39130434784
M294T479,294.107181809262,479.0225,5212.6041875,5749.18071428571,6065.58548571429,5122.63827027028
M294T613,294.117110626109,612.5125,2968.91614285714,3346.3007368421,3262.7652631579,3420.46340909092
M294T52,294.137748928158,51.645,2735.17144444444,2357.951,1989.25,2106.654
M294T38,294.180426475842,37.676,14433.6485217391,50111.6004225352,15904.9817931034,15860.3078571429
M294T62,294.179733645369,61.682,22944.141,30555.5062702703,39681.2434929577,36061.0984054054
M295T621,294.903211448758,620.8935,8795.35026190476,6363.88589473684,9867.33727586208,7814.25992307694
M295T841,294.908387770453,840.7785,3621.51903448276,3160.59742857143,670.482081632653,1243.23436363636
M295T795,294.934462395049,795.042,13157.2976440678,8739.91860000001,13141.8712131147,11641.9128888889
M295T1349,294.981859078239,1348.63,1126.28749999998,940.010526315815,721.979999999951,962.731578947381
M295T1368,294.982085591168,1368.27,1739.58256410255,1500.12000000003,1528.82064516128,1624.26970588238
M295T1328,294.981905965343,1327.9,1161.81249999998,2011.22275000002,2866.04385964912,1899.29425000001
M295T508,295.036463120506,508.029,2596.26407692307,1071.1333125,2281.14962962963,1995.72335
M295T655,295.0429641107,655.2195,4579.17592592593,6061.94824242423,6136.7146060606,6655.27649999999
M295T128,295.051541979022,127.951,42292.5270909091,59404.119375,108610.37621875,110840.835176471
M295T76,295.068886080258,76.389,18008.5037142857,16765.9843684211,16746.5375,16092.3701428571
M295T58,295.069516364683,57.985,14987.5823076923,11775.8786,10397.4217692308,8903.91323076923
M295T323,295.074160157508,322.765,1483.49466666666,651.995769230771,1577.37257142857,1561.73256521739
M295T55,295.096870555909,55.2225,2852.3006875,12801.5037692308,1863.68181818182,10407.69
M295T535,295.105932835325,534.7215,863.586666666672,922.443499999988,1360.70154545455,1130.91329999999
M295T419,295.115641525603,418.734,8685.48425,11360.1423157895,12822.4313636363,12544.8277647059
M295T46,295.136947346843,46.1705,23567.3334,26134.3011428571,26060.6467058824,23454.81875
M295T435,295.139787693964,434.54,1484.901,1575.10333333333,1730.147625,1996.1086
M295T1331,295.227441215255,1331.08,1323.52142857149,1237.13999999997,1334.38181818183,606.498749999979
M295T1359,295.227745008059,1359.33,1760.94900000002,834.713043478232,1974.9453125,1498.67428571432
M295T62_1,295.228061576816,62.196,12872.1611904762,14566.0697727273,18990.1309047619,14132.7205
M295T62_2,295.264958088892,61.74,5394.456375,3307.284,3937.50047058824,5081.71185
M296T775,295.923212527449,774.9645,1125.0955,1189.7389090909,1080.90806666667,1177.31435294118
M296T390,296.00504331942,390.4605,2023.13021428571,1342.62146666667,1586.52125,1077.37066666667
M296T75,296.024653317244,75.1895,3500.3054117647,5677.096,5548.4422631579,6265.56213636364
M296T290,296.028488384246,289.532,2232.16978947368,2542.6935,2597.80930434783,2455.3179
M296T594,296.037982262888,594.013,4141.24231578946,8586.29621621622,4418.521,10390.9067906977
M296T119,296.055308326326,118.685,11530.0145185185,13583.9892727273,10360.071,64108.5562307692
M296T76,296.071046939272,75.8365,3175.63578947369,4527.94666666667,3388.71527777778,4903.73610526316
M296T58,296.071642586185,57.922,5322.66230769231,2316.0735,3801.66033333334,4880.33027272727
M296T168,296.081882872829,167.919,287189.208432432,188831.736923077,187394.85408,238219.144555556
M296T134,296.082072794256,133.8655,160615.504585366,147047.3044,168226.7821,178878.612108108
M296T422,296.102909940428,421.7505,1853.41375,1974.64285714286,1961.6,1807.23
M296T559,296.099607109525,558.8805,2000.10623076923,2692.5295,2668.95985714285,2764.99296
M296T418,296.118708876857,418.0785,1851.927125,2249.07428571429,1416.74333333333,1620.08524999999
